City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
474,Belyy Yar,RU,53.6039,91.3903,51.69,66,0,4.47,clear sky
475,Dire,ML,12.2833,-10.9667,74.07,94,96,2.35,light rain
476,Hambantota,LK,6.1241,81.1185,79.43,86,41,11.92,scattered clouds
477,Tigil,RU,57.8,158.6667,55.04,61,80,9.42,broken clouds
478,Seymchan,RU,62.8833,152.4333,38.14,83,100,11.1,overcast clouds
479,Geraldton,AU,-28.7667,114.6,55.81,76,0,11.5,clear sky
480,Comodoro Rivadavia,AR,-45.8667,-67.5,51.66,62,0,8.05,clear sky
481,Rundu,NA,-17.9333,19.7667,73.76,28,9,5.79,clear sky
482,Devonport,AU,-41.1667,146.35,50.09,82,88,15.73,overcast clouds
483,Saint Cloud,US,45.5608,-94.1625,88.21,45,1,1.99,clear sky
484,Shimoda,JP,34.6667,138.95,73.6,61,2,15.82,clear sky
485,Umm Kaddadah,SD,13.6017,26.6876,87.53,41,87,9.06,overcast clouds
486,Karratha,AU,-20.7377,116.8463,75.56,23,1,13.71,clear sky
487,Salinas,US,36.6777,-121.6555,82.99,65,1,18.41,clear sky
488,Itarema,BR,-2.9248,-39.9167,78.53,77,97,16.71,overcast clouds
489,Puerto Del Rosario,ES,28.5004,-13.8627,73.15,64,34,10.36,scattered clouds
490,Ahlat,TR,38.7518,42.4814,57.63,41,0,5.55,clear sky
491,Nyanguge,TZ,-2.55,33.2,71.96,74,62,4.68,broken clouds
492,Alihe,CN,50.5667,123.7167,44.42,78,1,1.39,clear sky
493,Ixtapa,MX,20.7,-105.2,81.63,83,90,10.36,overcast clouds
494,Ures,MX,29.4333,-110.4,98.71,40,0,8.84,clear sky
495,Padampur,IN,29.6833,73.6167,86.86,60,10,5.77,clear sky
496,Taseyevo,RU,57.2169,94.8978,47.3,94,100,2.91,overcast clouds
497,Pathein,MM,16.7833,94.7333,76.59,94,100,4.41,overcast clouds
498,Zhangye,CN,38.9342,100.4517,60.12,38,0,7.11,clear sky
499,Santa Rosa,PH,14.3122,121.1114,78.78,89,100,2.68,moderate rain
500,Kailua,US,21.4022,-157.7394,87.78,61,39,12.66,scattered clouds
501,Khorixas,NA,-20.3667,14.9667,61.59,47,0,3.71,clear sky
502,Verdun,FR,49.25,5.3333,60.1,98,94,3.13,light rain
503,Xining,CN,36.6167,101.7667,43.84,73,3,2.68,clear sky
504,Lazarev,RU,52.225,141.5131,52.34,55,5,13.94,clear sky
505,Ayagoz,KZ,47.9714,80.4392,41.27,57,24,8.25,few clouds
506,Ambilobe,MG,-13.2,49.05,73.27,74,93,5.95,overcast clouds
507,Biu,NG,10.6129,12.1946,71.67,73,61,2.86,broken clouds
508,Timizart,DZ,36.8,4.2667,69.08,83,0,5.48,clear sky
509,Nuuk,GL,64.1835,-51.7216,36.21,64,75,5.75,broken clouds
510,Victor Harbor,AU,-35.5667,138.6167,55.8,78,56,1.01,light rain
511,Terrace Bay,CA,48.7834,-87.1,71.22,88,99,10.6,overcast clouds
512,El Angel,EC,0.6167,-77.9333,47.8,81,51,3.2,light rain
513,Anadyr,RU,64.75,177.4833,34.3,64,20,4.47,few clouds
514,Umbauba,BR,-11.3833,-37.6578,68.54,91,21,4.88,few clouds
515,Taltal,CL,-25.4,-70.4833,60.57,78,15,2.21,few clouds
516,Mount Isa,AU,-20.7333,139.5,78.57,29,4,8.05,clear sky
517,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,88.27,15,9,3.62,clear sky
518,Genhe,CN,50.7833,121.5167,41.47,79,5,0.87,clear sky
519,Pacific Grove,US,36.6177,-121.9166,82.58,74,1,5.01,clear sky
520,Broome,US,42.2506,-75.833,66.97,45,0,3.15,clear sky
521,Mokhsogollokh,RU,61.4681,128.9203,32.29,77,58,9.06,broken clouds
522,Hit,IQ,33.6416,42.8251,82.17,25,0,7.83,clear sky
523,Arlit,NE,18.7369,7.3853,93.11,12,38,5.97,scattered clouds
524,Mahibadhoo,MV,3.7833,72.9667,82.13,78,83,7.09,broken clouds
525,Buchanan,LR,5.8808,-10.0467,77.07,87,95,5.57,light rain
526,Beira,MZ,-19.8436,34.8389,62.69,82,0,6.91,clear sky
527,Roura,GF,4.7263,-52.3274,83.97,88,0,2.3,clear sky
528,Pamanukan,ID,-6.2842,107.8106,76.51,76,6,5.37,clear sky
529,Kremenki,RU,54.885,37.1261,45.5,94,100,16.98,light rain
530,Camacupa,AO,-12.0167,17.4833,63.75,75,22,4.97,few clouds
531,Perth,AU,-31.9333,115.8333,53.1,74,0,23.02,clear sky
532,Bendorf,DE,50.4333,7.5667,57.58,89,99,2.93,overcast clouds
533,Walvis Bay,NA,-22.9575,14.5053,55.09,76,3,2.3,clear sky
534,Lethem,GY,3.3803,-59.7968,80.8,72,82,2.86,broken clouds
535,Les Cayes,HT,18.2,-73.75,80.71,79,61,4.14,broken clouds
536,Severnyy,RU,50.677,36.5532,51.84,100,90,2.24,fog
537,Oktyabrskiy,RU,54.4815,53.471,34.81,78,87,2.35,overcast clouds
538,Turukhansk,RU,65.8167,87.9833,37.96,90,97,2.33,overcast clouds
539,Havoysund,NO,70.9963,24.6622,47.28,75,95,10.94,overcast clouds
540,Gayeri,BF,12.6497,0.4931,78.8,71,3,4.74,moderate rain
541,Celestun,MX,20.8667,-90.4,83.73,76,20,14.29,few clouds
542,Oistins,BB,13.0667,-59.5333,82.49,69,20,8.05,few clouds
543,Kapit,MY,2.0167,112.9333,73.83,96,93,0.38,overcast clouds
544,Lasa,IT,46.6166,10.7002,52.68,99,100,5.59,overcast clouds
545,Andenes,NO,69.3143,16.1194,45.46,81,90,8.05,overcast clouds
546,Mumbwa,ZM,-14.9783,27.0619,66.18,55,0,5.39,clear sky
547,Tukrah,LY,32.5341,20.5791,82.36,36,0,3.87,clear sky
548,Korampallam,IN,8.7667,78.1,81.48,74,74,7.67,broken clouds
549,Guiratinga,BR,-16.3494,-53.7583,84.85,14,7,7.09,clear sky
550,Sisimiut,GL,66.9395,-53.6735,33.08,60,100,9.62,overcast clouds
551,Bennington,US,42.8781,-73.1968,66.76,72,1,3.44,clear sky
552,Omboue,GA,-1.5746,9.2618,75.6,83,53,6.11,broken clouds
553,Show Low,US,34.2542,-110.0298,83.08,40,40,18.41,scattered clouds
554,Borisoglebskiy,RU,57.2586,39.1508,37.04,75,100,14.05,overcast clouds
555,Kota Kinabalu,MY,5.9749,116.0724,76.98,94,20,1.14,few clouds
556,Iberia,US,29.9502,-91.7507,86.05,66,1,4.61,clear sky
557,Kampene,CD,-3.6,26.6667,67.14,99,100,2.33,light rain
558,Abnub,EG,27.2696,31.1511,82.62,30,1,4.7,clear sky
559,Firminopolis,BR,-16.5819,-50.305,81.97,15,30,1.7,scattered clouds
560,Samarai,PG,-10.6167,150.6667,78.84,88,99,15.35,overcast clouds
561,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,48.79,100,90,6.71,light intensity shower rain
562,Vao,NC,-22.6667,167.4833,67.28,66,100,13.62,overcast clouds
563,Preobrazheniye,RU,42.9019,133.9064,64.47,74,95,10.67,overcast clouds
564,Mogapi,BW,-22.323,27.8349,59.09,54,2,5.23,clear sky
565,Kano,NG,12.0001,8.5167,75.09,78,0,8.05,clear sky
566,Pandan Niog,PH,6.2282,120.5631,83.59,65,100,2.59,moderate rain
567,Palmer,US,42.1584,-72.3287,69.93,65,9,2.59,clear sky
568,Garowe,SO,8.4054,48.4845,77.05,65,81,14.83,broken clouds
569,Jacareacanga,BR,-6.2222,-57.7528,81.77,61,86,0.38,light rain
570,Hastings,GB,50.8552,0.5729,62.35,99,100,6.53,overcast clouds
571,Nome,US,64.5011,-165.4064,40.15,49,40,8.05,scattered clouds
572,Pilar,BR,-9.5972,-35.9567,75.13,91,81,5.06,broken clouds
573,Batticaloa,LK,7.7102,81.6924,81.72,78,87,3.87,overcast clouds
574,Kodinsk,RU,58.6881,99.1844,47.34,93,100,4.05,light rain
575,Novo Aripuana,BR,-5.1206,-60.3797,80.82,64,72,2.8,broken clouds
576,Bintulu,MY,3.1667,113.0333,75.61,100,40,5.75,scattered clouds
577,Nova Granada,BR,-20.5339,-49.3142,91.65,23,10,4.54,clear sky
578,Namibe,AO,-15.1961,12.1522,61.05,84,16,4.72,few clouds
579,Hobyo,SO,5.3505,48.5268,77.04,82,95,25.23,overcast clouds
580,Terme,TR,41.2092,36.9739,66.13,84,3,3.18,clear sky
581,Alugan,PH,12.2188,125.4808,81.66,79,97,3.2,light rain
582,Kingsport,US,36.5484,-82.5618,81.79,65,75,5.75,broken clouds
583,Lakes Entrance,AU,-37.8811,147.981,56.57,78,100,14.61,light rain
584,Bubaque,GW,11.2833,-15.8333,80.65,82,100,10.54,light rain
585,Patos De Minas,BR,-18.5789,-46.5181,80.31,25,60,3.78,broken clouds
586,Beringovskiy,RU,63.05,179.3167,37.87,77,100,6.2,overcast clouds
587,Barretos,BR,-20.5572,-48.5678,87.6,23,7,0.4,clear sky
588,Berdigestyakh,RU,62.0989,126.6992,31.62,83,52,8.79,broken clouds
589,Ramnicu Sarat,RO,45.3833,27.05,56.48,67,46,6.17,scattered clouds
590,Cockburn Town,TC,21.4612,-71.1419,84.16,70,40,10.36,scattered clouds
591,Carutapera,BR,-1.195,-46.02,78.48,80,84,7.81,broken clouds
592,Leh,IN,34.1667,77.5833,57.81,37,0,3.36,clear sky
593,Shelburne,CA,44.0787,-80.2041,70.25,55,0,6.85,clear sky
594,Sirjan,IR,29.452,55.6814,72.97,24,31,6.76,scattered clouds
595,Soe,ID,-9.8607,124.284,69.6,71,58,6.58,broken clouds
596,Khanpur,PK,28.6453,70.6567,91.26,41,54,6.76,broken clouds
597,Quelimane,MZ,-17.8786,36.8883,62.55,88,0,1.14,clear sky
598,Blairmore,CA,49.6,-114.4353,58.12,54,98,11.5,overcast clouds
599,Kalachinsk,RU,55.0529,74.5751,34.27,97,100,11.83,light rain
600,Almeirim,BR,-1.5233,-52.5817,81.45,70,56,4.14,broken clouds
601,Muroto,JP,33.2833,134.15,73.44,73,62,10.71,broken clouds
602,Lyubotyn,UA,49.95,35.9667,53.35,81,77,4.09,moderate rain
603,Tignere,CM,7.3667,12.65,64.63,92,68,1.03,broken clouds
604,Harper,LR,4.375,-7.7169,77.72,84,74,4.36,light rain
605,Japura,ID,-0.3167,102.35,70.03,95,74,1.21,broken clouds
606,Kuytun,RU,54.3419,101.5036,46.54,93,99,6.67,overcast clouds
607,Bad Wildungen,DE,51.1196,9.1248,50.85,66,75,2.3,broken clouds
608,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,54.91,60,18,9.51,few clouds
609,Belaya Gora,RU,68.5333,146.4167,28.63,69,100,13.85,overcast clouds
610,Malkerns,SZ,-26.5667,31.1833,61.59,53,0,4.21,clear sky
611,Sabang,ID,5.8933,95.3214,78.01,84,100,26.75,light rain
612,Ryotsu,JP,38.0833,138.4333,64.36,62,12,12.46,few clouds
613,Hagere Hiywet,ET,8.9833,37.85,56.32,83,55,2.51,broken clouds
614,Mayumba,GA,-3.432,10.6554,74.01,80,24,2.73,few clouds
615,Yenagoa,NG,4.9247,6.2642,75.87,93,96,2.73,overcast clouds
616,Poso,ID,-1.3959,120.7524,77.88,83,95,3.69,overcast clouds
617,Havre-Saint-Pierre,CA,50.2334,-63.5986,53.6,82,1,14.97,clear sky
618,Energetik,RU,51.7445,58.7934,37.81,66,35,7.31,scattered clouds
619,Alta Floresta,BR,-9.8756,-56.0861,83.26,31,1,3.0,clear sky
620,Kaspiysk,RU,42.8816,47.6392,60.98,88,8,8.95,clear sky
621,Mahanoro,MG,-19.9,48.8,65.59,85,100,3.4,light rain
622,Morondava,MG,-20.2833,44.2833,66.61,60,5,7.45,clear sky
623,Plettenberg Bay,ZA,-34.0527,23.3716,55.4,86,34,4.61,scattered clouds
624,Nemuro,JP,43.3236,145.575,58.86,70,81,7.36,broken clouds
625,Arkhangelsk,RU,64.5401,40.5433,41.11,87,90,2.24,overcast clouds
626,Diapaga,BF,12.0708,1.7889,79.38,74,21,5.99,few clouds
627,Fort Nelson,CA,58.8053,-122.7002,56.79,47,75,5.75,broken clouds
628,Sipkovica,MK,42.035,20.9156,57.96,69,0,5.7,clear sky
629,Zhezkazgan,KZ,47.8043,67.7144,43.43,43,0,5.03,clear sky
630,Karpathos,GR,35.507,27.2132,80.56,47,0,12.66,clear sky
631,Sirvintos,LT,55.05,24.95,41.81,97,100,12.64,overcast clouds
632,Platteville,US,42.7342,-90.4785,90.59,45,1,11.5,clear sky
633,Tabou,CI,4.423,-7.3528,77.72,86,66,4.56,light rain
634,Grenfell,AU,-33.9,148.1667,53.15,49,0,10.13,clear sky
635,Gao,ML,16.6362,1.637,94.87,25,69,12.15,broken clouds
636,Ulladulla,AU,-35.35,150.4667,64.09,42,0,8.52,clear sky
637,Labytnangi,RU,66.6572,66.4183,32.5,76,41,13.91,scattered clouds
638,Chelmsford,GB,51.7357,0.4696,61.09,91,100,1.99,overcast clouds
639,Judaberg,NO,59.1659,5.8732,54.18,70,99,10.54,light rain
640,Cruz Grande,MX,16.7333,-99.1333,86.38,81,88,4.16,overcast clouds
641,Mahina,PF,-17.5065,-149.489,82.17,61,40,8.05,scattered clouds
642,Sydney,AU,-33.8679,151.2073,70.32,43,0,5.01,clear sky
643,Balugaon,IN,20.1667,85.1,76.75,93,100,2.89,overcast clouds
644,Labuan,MY,5.2767,115.2417,77.36,88,20,1.14,few clouds
645,Chongwe,ZM,-15.3292,28.682,61.0,64,0,4.5,clear sky
646,Road Town,VG,18.4167,-64.6167,82.49,89,75,10.36,broken clouds
647,Maarianhamina,AX,60.0973,19.9348,48.06,61,90,5.75,overcast clouds
648,Puro,PH,12.4841,123.3827,80.62,82,100,3.67,overcast clouds
649,Feijo,BR,-8.1642,-70.3536,79.83,68,47,1.99,scattered clouds
650,Barcelos,PT,41.5388,-8.6151,64.92,92,30,5.86,scattered clouds
651,Coruripe,BR,-10.1256,-36.1756,73.94,81,84,10.11,broken clouds
652,Nsoko,SZ,-27.0333,31.95,59.79,82,0,4.21,clear sky
653,Port Shepstone,ZA,-30.7414,30.455,66.06,87,69,13.53,broken clouds
654,Sungaipenuh,ID,-2.0833,101.3833,62.83,94,94,1.36,overcast clouds
655,Camocim,BR,-2.9022,-40.8411,78.55,76,92,14.27,overcast clouds
656,Robertsport,LR,6.7533,-11.3686,78.15,85,94,11.74,light rain
657,Miyako,JP,39.6367,141.9525,68.27,58,94,1.99,overcast clouds
658,Iranshahr,IR,27.2025,60.6848,86.25,46,0,1.52,clear sky
659,Azul,AR,-36.777,-59.8585,57.04,91,34,8.55,scattered clouds
660,Haines Junction,CA,60.7522,-137.5108,57.15,41,62,3.44,broken clouds
661,Malang,ID,-7.9797,112.6304,69.96,90,51,2.08,broken clouds
662,Otane,NZ,-39.8833,176.6333,56.39,49,31,11.86,scattered clouds
663,Camalu,MX,30.85,-116.0667,76.42,62,3,12.17,clear sky
664,Muros,ES,42.7762,-9.0603,59.5,90,49,10.45,scattered clouds
665,Tongren,CN,27.7172,109.1853,69.46,97,76,1.79,broken clouds
666,Vila,PT,42.0304,-8.1588,54.34,85,41,4.94,scattered clouds
667,Nago,JP,26.5881,127.9761,79.65,64,50,1.41,scattered clouds
668,Qurayyat,SA,31.3318,37.3428,69.98,46,0,0.0,clear sky
669,Levelland,US,33.5873,-102.378,92.95,20,68,14.72,broken clouds
670,Santa Cruz,BO,-17.8,-63.1667,89.06,51,31,13.8,scattered clouds
671,Itaituba,BR,-4.2761,-55.9836,82.38,60,48,2.06,scattered clouds
672,Konya,TR,38.1667,32.5,63.88,47,10,3.62,clear sky
673,Leningradskiy,RU,69.3833,178.4167,28.65,83,93,21.18,overcast clouds
674,Sawakin,SD,19.1059,37.3321,87.06,52,22,8.28,few clouds
675,Pavlysh,UA,48.9176,33.3569,51.6,75,99,11.92,overcast clouds
676,Jamame,SO,0.0722,42.7506,75.7,80,5,14.36,clear sky
677,Onguday,RU,50.75,86.15,48.94,57,98,5.57,overcast clouds
678,Araure,VE,9.5601,-69.2148,94.55,90,84,1.61,broken clouds
679,Mareeba,AU,-17.0,145.4333,70.52,75,53,5.68,broken clouds
680,Camana,PE,-16.6228,-72.7111,60.85,83,69,6.6,broken clouds
681,Maumere,ID,-8.6199,122.2111,80.8,73,82,4.03,broken clouds
682,Bari,IT,41.1177,16.8512,76.84,59,0,3.0,clear sky
683,Marienburg,PL,54.0359,19.0266,49.66,72,88,3.53,overcast clouds
684,Viedma,AR,-40.8135,-62.9967,49.24,94,67,9.57,broken clouds
685,Huancavelica,PE,-12.7667,-74.9833,43.56,67,94,6.87,overcast clouds
686,Puerto Quijarro,BO,-17.7833,-57.7667,89.19,13,10,2.73,clear sky
687,Puerto Maldonado,PE,-12.6,-69.1833,93.6,46,0,3.44,clear sky
688,Vestmanna,FO,62.1564,-7.1664,50.92,100,90,9.22,fog
689,Zaysan,KZ,47.4667,84.8667,56.12,34,79,13.85,broken clouds
690,Avera,US,33.194,-82.5271,84.07,67,100,7.45,overcast clouds
691,Oranjemund,NA,-28.55,16.4333,55.99,83,22,4.29,few clouds
692,Arandis,NA,-22.4167,14.9667,48.47,70,1,1.74,clear sky
693,Katherine,AU,-14.4667,132.2667,71.92,49,0,0.0,clear sky
694,Loreto,MX,22.2667,-101.9667,71.01,46,57,9.69,broken clouds
695,Karasuk,RU,53.7377,78.0403,39.51,71,59,17.36,broken clouds
696,Beloha,MG,-25.1667,45.05,60.03,68,3,9.33,clear sky
697,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,80,20,8.05,few clouds
698,Taoudenni,ML,22.6783,-3.9836,98.35,10,0,4.83,clear sky
699,Numata,JP,36.6333,139.05,65.19,68,34,1.36,scattered clouds
700,Peterhead,GB,57.5058,-1.7981,54.72,94,29,5.95,scattered clouds
701,Talcher,IN,20.95,85.2167,76.39,91,100,3.62,overcast clouds
702,Aktas,KZ,49.7789,72.9608,29.95,62,0,10.13,clear sky
703,Embonas,GR,36.2269,27.8564,74.84,68,0,4.81,clear sky
704,Emilio Carranza,MX,19.9711,-96.6114,81.93,76,73,4.03,broken clouds
705,High Level,CA,58.5169,-117.136,53.71,62,40,5.75,light rain
706,Pangnirtung,CA,66.1451,-65.7125,32.5,78,93,10.33,overcast clouds
707,Tyler,US,32.3513,-95.3011,91.18,68,20,1.01,few clouds
708,Newport,GB,51.5877,-2.9984,56.17,85,8,7.4,clear sky
709,Rudnogorsk,RU,57.2639,103.7519,43.72,96,82,2.08,broken clouds
710,Selikhino,RU,50.3672,137.4996,47.59,76,2,10.47,clear sky
711,Mgandu,TZ,-5.95,34.1333,65.82,46,17,10.47,few clouds
712,Tautira,PF,-17.7333,-149.15,82.42,74,68,17.65,broken clouds
713,San Juan Del Cesar,CO,10.7711,-73.0031,81.79,70,100,6.69,overcast clouds
714,Waddan,LY,29.1614,16.139,84.74,23,0,8.3,clear sky
