City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,San Juan,AR,2021-09-19 17:18:47,-31.5375,-68.5364,75.72,22,0,17.43
279,Thinadhoo,MV,2021-09-19 17:21:41,0.5333,72.9333,83.7,71,99,3.22
280,Zhigansk,RU,2021-09-19 17:21:41,66.7697,123.3711,30.43,83,72,10.42
281,Pangnirtung,CA,2021-09-19 17:20:28,66.1451,-65.7125,37.4,60,75,19.57
282,Damietta,EG,2021-09-19 17:21:41,31.4165,31.8133,80.49,62,0,8.75
283,Baghdad,IQ,2021-09-19 17:20:12,33.3406,44.4009,91.31,21,0,9.22
284,Pevek,RU,2021-09-19 17:21:42,69.7008,170.3133,30.74,74,100,10.42
285,Oriximina,BR,2021-09-19 17:21:42,-1.7656,-55.8661,95.92,39,7,5.14
286,Srednekolymsk,RU,2021-09-19 17:21:42,67.45,153.6833,27.46,68,100,19.13
287,Isangel,VU,2021-09-19 17:21:43,-19.55,169.2667,68.38,69,6,10.96
288,Anjozorobe,MG,2021-09-19 17:21:43,-18.4,47.8667,55.72,91,97,6.64
289,Sinnamary,GF,2021-09-19 17:21:43,5.3833,-52.95,84.83,69,93,9.19
290,Irbeyskoye,RU,2021-09-19 17:21:43,55.6428,95.4522,52.95,88,100,1.66
291,Cayenne,GF,2021-09-19 17:21:44,4.9333,-52.3333,89.64,73,75,5.99
292,Codrington,AU,2021-09-19 17:20:21,-38.2667,141.9667,47.12,79,65,21.05
293,Los Llanos De Aridane,ES,2021-09-19 17:20:07,28.6585,-17.9182,73.15,82,20,12.66
294,Namibe,AO,2021-09-19 17:21:44,-15.1961,12.1522,65.19,75,31,11.56
295,Port Elizabeth,ZA,2021-09-19 17:20:18,-33.918,25.5701,61.11,82,0,24.16
296,Nadym,RU,2021-09-19 17:21:44,65.5333,72.5167,37.33,93,95,13.11
297,Geraldton,AU,2021-09-19 17:21:45,-28.7667,114.6,54.12,93,0,8.05
298,Vitim,RU,2021-09-19 17:21:45,59.4511,112.5578,49.24,73,100,1.59
299,Atbasar,KZ,2021-09-19 17:21:45,51.8,68.3333,38.98,60,41,9.1
300,Kudahuvadhoo,MV,2021-09-19 17:21:46,2.6708,72.8944,83.19,76,96,8.16
301,Henties Bay,NA,2021-09-19 17:21:46,-22.116,14.2845,58.86,85,3,11.39
302,Vila Velha,BR,2021-09-19 17:21:46,-20.3297,-40.2925,78.75,69,0,12.66
303,Nanpiao,CN,2021-09-19 17:21:46,41.0982,120.7479,62.4,97,100,6.71
304,Cockburn Town,TC,2021-09-19 17:21:47,21.4612,-71.1419,82.83,72,8,12.37
305,Pychas,RU,2021-09-19 17:21:47,56.5033,52.4409,36.05,77,53,7.11
306,Humboldt,US,2021-09-19 17:21:47,40.6665,-123.9178,55.6,90,94,1.99
307,Imbituba,BR,2021-09-19 17:21:48,-28.24,-48.6703,75.09,80,55,15.32
308,Labuhan,ID,2021-09-19 17:21:48,-6.8844,112.2051,78.8,75,17,8.61
309,Alamogordo,US,2021-09-19 17:21:48,32.8995,-105.9603,88.95,31,1,13.8
310,San Vicente,AR,2021-09-19 17:21:49,-26.6167,-54.1333,94.42,27,66,5.59
311,Bjerkvik,NO,2021-09-19 17:21:49,68.5597,17.5189,49.21,68,47,5.48
312,Fortuna,US,2021-09-19 17:21:49,40.5982,-124.1573,64.42,74,40,1.99
313,Veraval,IN,2021-09-19 17:21:49,20.9,70.3667,80.69,89,32,10.89
314,Huarmey,PE,2021-09-19 17:21:50,-10.0681,-78.1522,67.17,69,18,11.77
315,Deoli,IN,2021-09-19 17:21:50,25.75,75.3833,79.95,85,67,5.59
316,Egvekinot,RU,2021-09-19 17:21:50,66.3167,-179.1667,21.78,67,16,5.79
317,Olinda,BR,2021-09-19 17:18:44,-8.0089,-34.8553,80.33,57,0,10.36
318,Balikpapan,ID,2021-09-19 17:21:51,-1.2675,116.8289,76.96,84,97,7.4
319,Puerto Madero,MX,2021-09-19 17:21:51,14.7208,-92.4215,89.8,62,1,4.61
320,Huanuco,PE,2021-09-19 17:21:51,-9.9329,-76.2415,77.61,41,13,9.04
321,Willowmore,ZA,2021-09-19 17:21:52,-33.2926,23.4895,62.94,34,44,6.78
322,Galdar,ES,2021-09-19 17:21:52,28.147,-15.6502,77.5,73,30,12.64
323,Sao Borja,BR,2021-09-19 17:21:52,-28.6606,-56.0044,91.94,54,100,9.33
324,Erzin,TR,2021-09-19 17:21:52,36.9559,36.2,79.52,75,0,3.13
325,Kitaibaraki,JP,2021-09-19 17:21:53,36.7833,140.75,55.89,70,80,6.71
326,Harper,LR,2021-09-19 17:21:53,4.375,-7.7169,81.59,70,53,6.06
327,Darhan,MN,2021-09-19 17:21:53,49.4867,105.9228,53.28,81,56,5.75
328,Teya,RU,2021-09-19 17:21:53,60.3778,92.6267,41.83,88,99,3.42
329,Nambucca Heads,AU,2021-09-19 17:21:54,-30.65,153.0,60.8,77,0,4.65
330,Tezu,IN,2021-09-19 17:21:54,27.9167,96.1667,75.27,82,2,3.42
331,Nivala,FI,2021-09-19 17:21:54,63.9167,24.9667,42.69,81,90,4.88
332,Riyadh,SA,2021-09-19 17:17:56,24.6877,46.7219,93.34,16,0,9.69
333,Pangai,TO,2021-09-19 17:21:55,-19.8,-174.35,75.31,73,40,6.91
334,Bourail,NC,2021-09-19 17:21:55,-21.5667,165.4833,66.85,65,93,4.7
335,Hualmay,PE,2021-09-19 17:20:24,-11.0964,-77.6139,66.42,66,23,12.21
336,Mayo,US,2021-09-19 17:21:55,38.8876,-76.5119,82.42,59,1,1.01
337,Saint-Pierre,RE,2021-09-19 17:21:55,-21.3393,55.4781,67.68,71,75,4.61
338,Kavaratti,IN,2021-09-19 17:21:56,10.5669,72.642,82.11,77,52,10.04
339,Ryotsu,JP,2021-09-19 17:21:56,38.0833,138.4333,69.49,71,78,11.83
340,Adrar,MR,2021-09-19 17:21:56,20.5022,-10.0711,100.62,16,2,14.5
341,Nybro,SE,2021-09-19 17:21:56,56.7446,15.9071,50.81,69,100,9.26
342,Kampong Chhnang,KH,2021-09-19 17:21:57,12.1667,104.55,75.4,89,81,1.19
343,Abu Kamal,SY,2021-09-19 17:21:57,34.4506,40.9171,87.15,21,0,7.31
344,Yerbogachen,RU,2021-09-19 17:21:57,61.2767,108.0108,45.59,97,100,4.03
345,Kiunga,PG,2021-09-19 17:21:58,-6.1219,141.2906,73.26,100,100,0.51
346,Matagami,CA,2021-09-19 17:21:58,49.7502,-77.6328,64.51,52,1,11.5
347,Adre,TD,2021-09-19 17:21:58,13.4667,22.2,80.24,53,78,6.89
348,Lodja,CD,2021-09-19 17:21:58,-3.4833,23.4333,75.96,74,99,2.17
349,Calverton,US,2021-09-19 17:21:59,39.0576,-76.9358,81.64,63,1,1.01
350,Morden,CA,2021-09-19 17:18:42,49.1919,-98.1014,82.06,31,32,11.5
351,Ucluelet,CA,2021-09-19 17:18:57,48.9329,-125.5528,56.08,92,52,7.49
352,Mersing,MY,2021-09-19 17:22:00,2.4312,103.8405,75.11,94,100,4.61
353,Wahiawa,US,2021-09-19 17:22:00,21.5028,-158.0236,73.72,87,90,0.0
354,Cam Ranh,VN,2021-09-19 17:22:01,11.9214,109.1591,76.96,88,40,2.3
355,Melo,UY,2021-09-19 17:22:01,-32.3667,-54.1833,71.37,74,99,12.28
356,Florina,GR,2021-09-19 17:22:01,40.782,21.4098,78.12,51,6,4.76
357,Rantepao,ID,2021-09-19 17:22:01,-2.9701,119.8978,64.87,78,60,1.83
358,Shingu,JP,2021-09-19 17:22:02,33.7333,135.9833,73.9,87,95,1.05
359,Cherskiy,RU,2021-09-19 17:22:02,68.75,161.3,24.37,77,16,6.93
360,Goundam,ML,2021-09-19 17:22:02,16.4145,-3.6708,103.51,16,8,5.99
361,Haradok,BY,2021-09-19 17:22:02,55.4624,29.9816,39.7,97,100,14.5
362,Lokosovo,RU,2021-09-19 17:22:03,61.1333,74.8167,35.53,99,100,5.1
363,East Hemet,US,2021-09-19 17:22:03,33.74,-116.9389,89.19,36,0,1.01
364,Sisimiut,GL,2021-09-19 17:22:03,66.9395,-53.6735,34.79,47,96,9.4
365,Gizo,SB,2021-09-19 17:22:04,-8.103,156.8419,81.3,76,99,6.29
366,Hambantota,LK,2021-09-19 17:22:04,6.1241,81.1185,80.8,84,22,13.33
367,Vestmannaeyjar,IS,2021-09-19 17:22:04,63.4427,-20.2734,50.99,81,40,12.66
368,Serebryansk,KZ,2021-09-19 17:22:04,49.6925,83.2892,47.75,55,49,11.41
369,Katobu,ID,2021-09-19 17:22:05,-4.9408,122.5276,73.69,89,99,7.16
370,Oum Hadjer,TD,2021-09-19 17:22:05,13.2954,19.6966,86.67,55,23,10.71
371,Talnakh,RU,2021-09-19 17:22:05,69.4865,88.3972,38.23,96,100,4.83
372,Havre-Saint-Pierre,CA,2021-09-19 17:22:05,50.2334,-63.5986,61.16,51,1,14.97
373,Cozumel,MX,2021-09-19 17:20:05,20.5083,-86.9458,90.0,70,75,4.0
374,Krutinka,RU,2021-09-19 17:22:06,56.0055,71.5113,35.76,97,100,17.34
375,Kisanga,TZ,2021-09-19 17:22:06,-7.4362,37.7034,82.78,48,41,4.54
376,Salalah,OM,2021-09-19 17:22:06,17.0151,54.0924,80.69,94,40,8.05
377,Sakakah,SA,2021-09-19 17:22:07,29.9697,40.2064,92.77,18,0,2.68
378,Cabedelo,BR,2021-09-19 17:22:07,-6.9811,-34.8339,84.87,62,63,14.92
379,Piacabucu,BR,2021-09-19 17:22:07,-10.4056,-36.4344,81.32,58,63,9.51
380,Samarai,PG,2021-09-19 17:22:07,-10.6167,150.6667,78.26,88,100,16.24
381,Comodoro Rivadavia,AR,2021-09-19 17:22:08,-45.8667,-67.5,49.86,66,40,9.22
382,Nhulunbuy,AU,2021-09-19 17:22:08,-12.2333,136.7667,72.21,78,92,5.75
383,Ballina,AU,2021-09-19 17:22:08,-28.8667,153.5667,56.95,98,7,5.08
384,Portland,US,2021-09-19 17:18:35,45.5234,-122.6762,60.51,91,75,1.01
385,Maragogi,BR,2021-09-19 17:22:09,-9.0122,-35.2225,80.11,59,55,7.54
386,Zwedru,LR,2021-09-19 17:22:09,6.0667,-8.1281,79.0,90,88,2.86
387,Klaksvik,FO,2021-09-19 17:22:09,62.2266,-6.589,50.92,94,99,9.31
388,Ilhabela,BR,2021-09-19 17:22:09,-23.7781,-45.3581,76.96,78,8,5.66
389,Batagay-Alyta,RU,2021-09-19 17:22:10,67.8006,130.4114,23.99,90,97,4.18
390,Kjollefjord,NO,2021-09-19 17:22:10,70.9457,27.3465,42.62,75,0,12.66
391,Papara,BR,2021-09-19 17:22:10,-3.9839,-38.7273,84.6,33,23,10.38
392,Yangjiang,CN,2021-09-19 17:22:10,21.85,111.9667,79.57,87,77,3.74
393,Bennettsville,US,2021-09-19 17:22:11,34.6174,-79.6848,89.33,57,75,3.0
394,Paamiut,GL,2021-09-19 17:22:11,61.994,-49.6678,37.2,83,100,9.4
395,Manjakandriana,MG,2021-09-19 17:22:11,-18.9167,47.8,53.29,95,100,5.59
396,Kabanjahe,ID,2021-09-19 17:22:11,3.1001,98.4908,61.56,96,100,5.84
397,Ahipara,NZ,2021-09-19 17:22:12,-35.1667,173.1667,57.24,91,74,11.83
398,Andenes,NO,2021-09-19 17:22:12,69.3143,16.1194,49.46,63,85,6.24
399,Belaya Gora,RU,2021-09-19 17:22:12,68.5333,146.4167,25.77,76,99,11.1
400,Pilar,BR,2021-09-19 17:20:55,-9.5972,-35.9567,85.93,49,58,7.87
401,Petropavlovsk-Kamchatskiy,RU,2021-09-19 17:22:13,53.0452,158.6483,48.79,100,90,6.71
402,Puerto Leguizamo,CO,2021-09-19 17:22:13,-0.1934,-74.7819,93.94,41,45,1.01
403,Grindavik,IS,2021-09-19 17:22:13,63.8424,-22.4338,50.47,81,75,13.8
404,Elko,US,2021-09-19 17:18:05,41.0002,-115.5012,55.63,63,88,15.01
405,Hokitika,NZ,2021-09-19 17:22:13,-42.7167,170.9667,49.96,86,62,12.17
406,Grand Gaube,MU,2021-09-19 17:22:14,-20.0064,57.6608,70.2,69,92,3.0
407,Toppenish,US,2021-09-19 17:22:14,46.3774,-120.3087,62.85,68,96,10.25
408,Tabory,RU,2021-09-19 17:22:14,58.5198,64.5495,36.66,89,100,12.97
409,Mumford,GH,2021-09-19 17:22:15,5.2618,-0.759,77.58,84,42,10.65
410,Anastasiyevskaya,RU,2021-09-19 17:22:15,45.2158,37.8926,70.29,81,84,10.67
411,Guasdualito,VE,2021-09-19 17:22:15,7.2424,-70.7324,89.22,57,13,3.13
412,Pochutla,MX,2021-09-19 17:22:15,15.7432,-96.4661,91.81,61,94,5.21
413,Luanda,AO,2021-09-19 17:20:26,-8.8368,13.2343,73.92,78,72,12.95
414,Orlik,RU,2021-09-19 17:22:16,52.5178,99.825,48.25,55,44,3.67
415,Wellington,NZ,2021-09-19 17:21:15,-41.2866,174.7756,54.77,90,75,1.01
416,Iralaya,HN,2021-09-19 17:22:16,15.0,-83.2333,89.69,65,10,9.64
417,Auburn,US,2021-09-19 17:22:16,47.3073,-122.2284,59.76,87,75,1.01
418,Vengerovo,RU,2021-09-19 17:22:17,55.6848,76.7471,38.21,77,97,13.33
419,Russell,US,2021-09-19 17:18:28,32.3502,-85.1999,80.31,81,90,5.75
420,Hwange,ZW,2021-09-19 17:22:17,-18.3693,26.5019,78.69,38,5,4.7
421,Santo Domingo,DO,2021-09-19 17:19:07,18.5001,-69.9886,91.04,63,20,5.01
422,Araguaina,BR,2021-09-19 17:22:17,-7.1911,-48.2072,104.74,17,12,4.79
423,Lisala,CD,2021-09-19 17:22:17,2.15,21.5167,73.29,91,29,2.57
424,Taoudenni,ML,2021-09-19 17:22:18,22.6783,-3.9836,111.09,6,6,12.28
425,Shimoda,JP,2021-09-19 17:22:18,34.6667,138.95,69.82,67,34,14.47
426,Guerrero Negro,MX,2021-09-19 17:22:18,27.9769,-114.0611,73.53,66,3,15.48
427,Prince Rupert,CA,2021-09-19 17:22:18,54.3161,-130.3201,53.29,96,90,4.61
428,Burgeo,CA,2021-09-19 17:22:19,47.6167,-57.6152,57.22,89,100,16.42
429,Kamaishi,JP,2021-09-19 17:22:19,39.2667,141.8833,63.9,84,100,3.96
430,Beisfjord,NO,2021-09-19 17:22:19,68.3751,17.5988,51.26,74,60,7.47
431,Sur,OM,2021-09-19 17:22:20,22.5667,59.5289,83.16,71,42,15.28
432,Storsteinnes,NO,2021-09-19 17:22:20,69.2408,19.2344,50.79,77,88,6.26
433,Mackenzie,CA,2021-09-19 17:22:20,55.2999,-123.1698,44.82,93,90,6.91
434,Tateyama,JP,2021-09-19 17:22:20,34.9833,139.8667,68.02,75,80,14.47
435,Sechura,PE,2021-09-19 17:22:21,-5.5569,-80.8222,75.51,56,15,8.68
436,Lihula,EE,2021-09-19 17:22:21,58.6814,23.8453,44.83,73,0,7.94
437,Dicabisagan,PH,2021-09-19 17:22:21,17.0818,122.4157,78.69,90,58,2.73
438,Reconquista,AR,2021-09-19 17:20:19,-29.15,-59.65,94.55,36,100,10.54
439,Jacksonville Beach,US,2021-09-19 17:20:33,30.2947,-81.3931,86.11,82,90,1.99
440,Saint Anthony,US,2021-09-19 17:21:09,45.0205,-93.218,86.25,56,1,4.0
441,Laje,BR,2021-09-19 17:22:21,-10.1833,-40.9667,91.83,18,59,5.75
442,Barcelos,PT,2021-09-19 17:22:22,41.5388,-8.6151,74.91,60,1,12.91
443,Hovd,MN,2021-09-19 17:22:22,48.0056,91.6419,61.3,36,58,4.9
444,Avera,US,2021-09-19 17:22:22,33.194,-82.5271,84.07,59,100,11.07
445,Mirabad,AF,2021-09-19 17:22:23,30.4362,61.8383,86.02,17,0,15.1
446,Husavik,IS,2021-09-19 17:20:13,66.0449,-17.3389,53.51,85,100,4.61
447,Kilembe,UG,2021-09-19 17:22:23,0.2,30.0,64.22,84,86,1.41
448,Opuwo,NA,2021-09-19 17:22:23,-18.0607,13.84,82.58,16,8,15.93
449,Anchorage,US,2021-09-19 17:19:37,61.2181,-149.9003,43.66,85,1,0.0
450,Sao Jose Da Coroa Grande,BR,2021-09-19 17:22:24,-8.8978,-35.1478,80.33,59,43,7.87
451,Walvis Bay,NA,2021-09-19 17:22:24,-22.9575,14.5053,59.95,63,0,13.8
452,Port-Cartier,CA,2021-09-19 17:22:24,50.0334,-66.8654,61.02,48,20,4.07
453,Escanaba,US,2021-09-19 17:20:22,45.7453,-87.0646,77.67,85,1,9.22
454,Jackson,US,2021-09-19 17:18:14,42.4165,-122.8345,60.89,87,90,0.0
455,Saint-Joseph,RE,2021-09-19 17:22:24,-21.3667,55.6167,66.58,67,55,6.93
456,Baculin,PH,2021-09-19 17:22:25,7.4525,126.5842,78.31,84,100,4.99
457,Kayes,ML,2021-09-19 17:22:25,14.0,-11.0,77.23,88,100,8.48
458,Keti Bandar,PK,2021-09-19 17:22:25,24.1447,67.4497,84.18,81,45,11.03
459,Kendari,ID,2021-09-19 17:22:26,-3.945,122.4989,75.18,92,100,2.53
460,Rocha,UY,2021-09-19 17:22:26,-34.4833,-54.3333,64.27,84,80,12.33
461,Falavarjan,IR,2021-09-19 17:22:26,32.5553,51.5097,78.01,10,0,0.87
462,Olafsvik,IS,2021-09-19 17:22:26,64.8945,-23.7142,48.31,72,95,10.6
463,Polyarnyy,RU,2021-09-19 17:22:27,69.1989,33.4478,39.67,67,5,8.3
464,Natal,BR,2021-09-19 17:18:49,-5.795,-35.2094,86.65,62,40,17.27
465,Ordzhonikidze,KZ,2021-09-19 17:22:27,52.4411,61.7408,38.93,60,31,11.9
466,Mount Isa,AU,2021-09-19 17:22:27,-20.7333,139.5,64.17,48,1,3.44
467,Ayagoz,KZ,2021-09-19 17:22:28,47.9714,80.4392,51.12,45,77,13.11
468,Malinovoye Ozero,RU,2021-09-19 17:22:28,51.6753,79.7825,42.28,61,23,7.56
469,Lethem,GY,2021-09-19 17:22:28,3.3803,-59.7968,92.05,48,75,3.85
470,Asfi,MA,2021-09-19 17:22:28,32.2994,-9.2372,72.46,74,63,14.36
471,Kirn,DE,2021-09-19 17:22:29,49.7833,7.45,65.08,67,90,3.87
472,Caravelas,BR,2021-09-19 17:22:29,-17.7125,-39.2481,82.45,54,11,10.45
473,Khandyga,RU,2021-09-19 17:22:29,62.6667,135.6,33.48,99,100,6.13
474,Rio Gallegos,AR,2021-09-19 17:22:29,-51.6226,-69.2181,53.65,47,75,8.05
475,Manokwari,ID,2021-09-19 17:22:30,-0.8667,134.0833,79.09,80,99,10.09
476,Ekhabi,RU,2021-09-19 17:22:30,53.5102,142.9671,48.42,63,79,17.78
477,Garwa,IN,2021-09-19 17:22:30,24.1833,83.8167,77.2,89,13,2.57
478,Wanaka,NZ,2021-09-19 17:22:30,-44.7,169.15,39.11,92,100,1.01
479,Thongwa,MM,2021-09-19 17:22:31,16.7619,96.5278,80.76,91,100,5.59
480,Canatlan,MX,2021-09-19 17:22:31,24.5167,-104.7833,72.32,48,0,4.79
481,Tuatapere,NZ,2021-09-19 17:22:31,-46.1333,167.6833,39.81,92,46,6.02
482,Cap Malheureux,MU,2021-09-19 17:22:31,-19.9842,57.6142,70.29,69,95,3.0
483,Waipawa,NZ,2021-09-19 17:22:32,-41.4122,175.5153,52.03,81,97,15.55
484,Bolu,TR,2021-09-19 17:22:32,40.6667,31.5833,62.69,69,7,1.88
485,Tarko-Sale,RU,2021-09-19 17:22:32,64.9225,77.785,37.8,90,99,8.43
486,Tshane,BW,2021-09-19 17:22:33,-24.0196,21.8684,81.3,22,60,10.33
487,Haines Junction,CA,2021-09-19 17:22:33,60.7522,-137.5108,42.75,70,99,5.75
488,Sale,MA,2021-09-19 17:22:33,34.0389,-6.8166,77.63,69,93,6.91
489,Rockport,US,2021-09-19 17:22:33,28.0206,-97.0544,93.04,65,1,1.99
490,Chalmette,US,2021-09-19 17:22:34,29.9427,-89.9634,87.01,70,1,5.99
491,Kouqian,CN,2021-09-19 17:22:34,43.6391,126.4578,59.83,94,100,2.51
492,Batken,KG,2021-09-19 17:22:34,39.8333,71.0,57.54,28,0,1.83
493,Chazuta,PE,2021-09-19 17:22:34,-6.5742,-76.1367,94.05,38,18,0.58
494,Kihei,US,2021-09-19 17:21:06,20.785,-156.4656,76.26,76,40,9.22
495,Madaoua,NE,2021-09-19 17:22:35,14.073,5.96,97.59,25,82,3.02
496,Kuala Lipis,MY,2021-09-19 17:22:35,4.1842,102.0468,73.31,99,100,0.63
497,Vredendal,ZA,2021-09-19 17:22:35,-31.6683,18.5012,58.3,78,11,9.06
498,Vardo,NO,2021-09-19 17:22:35,70.3705,31.1107,46.6,65,0,9.22
499,Indiana,US,2021-09-19 17:19:45,40.0003,-86.2503,88.14,57,1,6.91
500,Luorong,CN,2021-09-19 17:22:36,24.4058,109.6086,77.63,85,38,1.79
501,Flers,FR,2021-09-19 17:22:36,48.7372,-0.5747,62.85,73,100,5.88
502,Esfarayen,IR,2021-09-19 17:22:36,37.0765,57.5101,71.26,43,0,6.51
503,Tautira,PF,2021-09-19 17:22:36,-17.7333,-149.15,75.22,75,67,21.68
504,Kamenka,RU,2021-09-19 17:20:22,51.3223,42.7678,57.0,35,100,22.57
505,Collierville,US,2021-09-19 17:18:36,35.042,-89.6645,79.0,92,75,3.44
506,Rawlins,US,2021-09-19 17:22:37,41.7911,-107.2387,66.42,42,1,24.16
507,Anjar,IN,2021-09-19 17:22:37,23.1333,70.0167,83.23,78,59,13.82
508,Abhar,IR,2021-09-19 17:22:37,36.1468,49.218,66.02,47,0,4.72
509,Bognor Regis,GB,2021-09-19 17:22:38,50.7821,-0.6798,67.17,68,100,5.61
510,Ilulissat,GL,2021-09-19 17:22:38,69.2167,-51.1,26.62,46,12,5.75
511,Santa Cruz,BO,2021-09-19 17:22:38,-17.8,-63.1667,94.46,43,75,25.32
512,Port Augusta,AU,2021-09-19 17:22:39,-32.5,137.7667,57.34,70,0,5.61
513,Rexburg,US,2021-09-19 17:22:39,43.826,-111.7897,49.26,84,90,3.44
514,Sabang,ID,2021-09-19 17:22:39,5.8933,95.3214,79.27,83,100,23.29
515,Clyde River,CA,2021-09-19 17:20:20,70.4692,-68.5914,31.05,56,95,4.7
516,Tazovskiy,RU,2021-09-19 17:22:39,67.4667,78.7,38.3,95,99,15.01
517,Evensk,RU,2021-09-19 17:22:40,61.95,159.2333,46.31,82,100,7.05
518,Sept-Iles,CA,2021-09-19 17:22:40,50.2001,-66.3821,61.32,69,40,7.0
519,Atlantic City,US,2021-09-19 17:22:40,39.3643,-74.4229,81.01,54,1,4.61
520,Falun,SE,2021-09-19 17:22:40,60.6036,15.626,48.61,75,97,4.29
521,Praia Da Vitoria,PT,2021-09-19 17:22:41,38.7333,-27.0667,71.85,83,40,10.94
522,Ramshir,IR,2021-09-19 17:22:41,30.8946,49.4092,94.86,11,0,12.73
523,Auki,SB,2021-09-19 17:22:41,-8.7676,160.7034,76.6,89,99,3.98
524,Pallasovka,RU,2021-09-19 17:22:41,50.05,46.8833,54.52,33,99,11.54
525,Pedernales,DO,2021-09-19 17:22:42,18.0384,-71.744,84.51,69,3,6.78
526,Saint George,US,2021-09-19 17:18:48,37.1041,-113.5841,81.63,48,1,1.99
527,Kyzyl,RU,2021-09-19 17:22:42,51.7,94.45,59.56,40,79,5.08
528,Richards Bay,ZA,2021-09-19 17:21:34,-28.783,32.0377,67.44,69,31,18.16
529,Tarrega,ES,2021-09-19 17:22:42,41.647,1.1396,77.61,34,4,4.03
530,Casma,CL,2021-09-19 17:22:43,-41.0082,-73.1244,52.88,47,24,3.85
531,Dalvik,IS,2021-09-19 17:22:43,65.9702,-18.5286,53.53,68,59,3.47
532,Urumqi,CN,2021-09-19 17:22:43,43.801,87.6005,74.35,29,0,11.18
533,Sheltozero,RU,2021-09-19 17:22:43,61.3667,35.3667,45.75,61,31,13.62
534,Mogadishu,SO,2021-09-19 17:22:44,2.0371,45.3438,78.24,82,0,18.84
535,Goderich,CA,2021-09-19 17:18:28,43.7501,-81.7165,74.03,49,0,8.05
536,Youkounkoun,GN,2021-09-19 17:22:44,12.5333,-13.1333,86.85,78,49,3.62
537,Peniche,PT,2021-09-19 17:22:44,39.3558,-9.3811,72.88,72,5,20.74
538,Tiznit,MA,2021-09-19 17:22:44,29.5833,-9.5,71.82,67,100,6.82
539,Maykor,RU,2021-09-19 17:22:45,59.0059,55.88,39.34,68,99,9.95
540,Luganville,VU,2021-09-19 17:22:45,-15.5333,167.1667,76.03,84,69,13.44
541,Panzhihua,CN,2021-09-19 17:22:45,26.5851,101.7128,62.92,91,3,1.14
542,Veliki Preslav,BG,2021-09-19 17:22:46,43.1667,26.8167,68.72,45,23,4.34
543,San Ignacio,BZ,2021-09-19 17:22:46,17.1561,-89.0714,87.94,70,40,4.61
544,Marathon,US,2021-09-19 17:22:46,44.9,-89.7668,80.13,67,1,1.01
545,Uni,RU,2021-09-19 17:22:46,57.7535,51.4923,38.39,59,100,8.59
546,Mahibadhoo,MV,2021-09-19 17:22:47,3.7833,72.9667,83.05,75,91,8.03
547,Bubaque,GW,2021-09-19 17:22:47,11.2833,-15.8333,80.96,80,100,8.61
548,Sao Felix Do Xingu,BR,2021-09-19 17:22:47,-6.6447,-51.995,100.96,23,61,1.95
549,Cortes,ES,2021-09-19 17:22:47,41.9395,-1.4396,73.45,45,11,16.96
550,Mtambile,TZ,2021-09-19 17:22:48,-5.3833,39.7,76.51,82,6,15.48
551,Pacific Grove,US,2021-09-19 17:22:38,36.6177,-121.9166,71.8,91,90,3.0
552,Agucadoura,PT,2021-09-19 17:22:48,41.4318,-8.7804,75.31,76,1,19.89
553,Port Hedland,AU,2021-09-19 17:22:48,-20.3167,118.5667,68.05,52,38,6.91
554,Rehoboth,NA,2021-09-19 17:22:48,-23.3167,17.0833,73.45,15,1,16.46
555,Bom Jesus,BR,2021-09-19 17:22:49,-9.0744,-44.3586,104.02,14,39,4.16
556,Tahoua,NE,2021-09-19 17:22:49,14.8888,5.2692,80.58,57,20,9.22
